5.555,0.24687,0.09866,0.28232,15.159,0.00017851
5.1063,0.26408,0.10546,0.27394,13.419,0.00017479
5.0476,0.22918,0.096813,0.29682,14.454,0.00017809
5.2871,0.24043,0.095283,0.28982,13.476,0.00016042
5.3607,0.25869,0.086796,0.27339,13.916,0.00016924
5.7784,0.22277,0.0875,0.28334,13.374,0.00018884
5.441,0.26829,0.10023,0.31065,15.855,0.00015913
4.9416,0.26479,0.096253,0.30892,16.243,0.0001667
5.2468,0.25193,0.096951,0.29097,14.533,0.00018196
5.8676,0.24891,0.086539,0.29853,15.352,0.00016875
5.3123,0.2581,0.098078,0.31991,15.483,0.00017829
5.2633,0.22828,0.1042,0.28044,16.027,0.00018504
5.7843,0.23379,0.098926,0.28936,14.288,0.0001871
5.7267,0.22378,0.099521,0.29681,15.535,0.00016846
5.2431,0.22467,0.095847,0.27142,14.008,0.00018997
5.7038,0.25688,0.086888,0.32251,14.513,0.00017821
4.9169,0.22595,0.087717,0.28758,13.875,0.00017604
5.5026,0.24564,0.10099,0.29426,15.868,0.00016519
5.0356,0.23078,0.087203,0.31185,14.667,0.00016642
5.8781,0.23745,0.098556,0.3213,15.76,0.00017694
5.0899,0.23665,0.1039,0.29807,14.428,0.00017492
5.3056,0.22839,0.10018,0.27115,16.272,0.00016077
5.4706,0.23011,0.10195,0.30758,14.4,0.0001719
5.3106,0.23893,0.10499,0.31344,13.55,0.00018085
5.1553,0.22531,0.094602,0.31891,14.877,0.00016582
5.692,0.24929,0.10164,0.29107,15.823,0.00016468
5.0877,0.2305,0.10184,0.31388,15.47,0.00018092
5.5289,0.26641,0.086553,0.30265,14.004,0.00018634
5.8816,0.26196,0.095666,0.28516,16.224,0.00016108
5.3083,0.22913,0.08673,0.31487,15.8,0.00015769
4.8933,0.25331,0.10056,0.30502,14.171,0.00016083
5.4095,0.26691,0.092017,0.31742,14.97,0.00016671
4.8891,0.22459,0.087229,0.27104,15.154,0.00017047
5.1448,0.24918,0.098247,0.30558,14.017,0.00018911
5.0454,0.22798,0.097936,0.27671,15.14,0.00015847
5.7617,0.26943,0.10479,0.31059,15.85,0.0001925
5.3249,0.26862,0.092992,0.29691,14.713,0.00017031
5.0786,0.2626,0.099139,0.27579,14.994,0.00018431
5.7386,0.24246,0.086805,0.27105,15.377,0.00017165
5.5446,0.24379,0.092187,0.29715,14.255,0.00018837
5.1183,0.24184,0.09258,0.29861,16.13,0.00018349
4.8828,0.26531,0.10213,0.28051,15.93,0.00016712
5.2316,0.22257,0.09689,0.3121,15.158,0.00018984
5.2639,0.22599,0.094029,0.3016,13.563,0.00018403
5.7368,0.2304,0.091368,0.30495,15.207,0.00018567
5.4368,0.26445,0.097786,0.31926,13.714,0.00016917
5.0635,0.22534,0.086534,0.27691,14.677,0.00016009
5.5593,0.22885,0.10293,0.28936,15.458,0.00016877
